,input,output,gold,prefix
179,"We searched the following electronic databases: the Cochrane Central Register of Controlled Trials (CENTRAL) (Issue 11, 2013); MEDLINE (Ovid) (1946 to November week 3, 2013); EMBASE Classic + EMBASE (Ovid) (1947 to 6 December 2013); Web of Science (Thomson Reuters) (1970 to 6 December 2013); PsycINFO (Ovid) (1806 to December week 1, 2013); Database of Abstracts of Reviews of Effects (DARE); Health Technology Assessment Database and Health Economics Evaluations Database (Issue 4, 2013).",Nous rechercheons les données suivantes sur les données électroniques suivantes: le Register Central of Controlled Trials (CENTRAL) (voir 11 juillet 2013); MEDLINE (Ovid) (1946 à novembre 2003); EMBASE Classic + EMBASE (Ovid) (1947 à 6 décembre 2013); Web of Science (Thomson Reuters) (1970 à 6 décembre 2013); PsycINFO (Ovid) (1806 à décembre 2003); Liste des Abstracts of Reviews of Effects (DARE); Database of Abstracts of Reviews of Effects (DARE); Database of Abstracts of Reviews of Effects (DARE) (voir 4 juillet 2013).,Nous avons effectué des recherches dans des bases de données scientifiques pour les essais contrôlés randomisés (essais cliniques où les personnes sont assignées au hasard à l'un des deux ou à plusieurs traitements) qui examinent les effets du tai-chi chez des adultes présentant un risque élevé de développement de MCV.,Simplify sentence from English to French: 
180,"Allergic-type reactions were more common with the sponge, although discontinuation for discomfort differed in the two trials.","Les réactions comiques de types d'allergy sont plus fréquentes avec la bactéria, mais le discontinuement de ce sort a eu plus de différences dans les deux essais.","Cependant, l'inconfort a motivé le même nombre d’abandons de la méthode contraceptive en question dans les deux groupes.",Simplify sentence from English to French: 
181,"In IVF procedures, oocytes and sperm are routinely co-incubated overnight, which may expose oocytes and zygotes to suboptimal culture conditions with increased reactive oxygen species (ROS) produced by sperm in this long term culture.","Dans les IVF, les oocytes et les sémiotices sont habituellement co-incubaés innumerablement du lendemain, ce qui peut exposer les sémiotices et les zygotes à une culture sous-optique envers une espèce de sémiotice (ASO) augmentation de l’oxyde (ROS) produite par les sémiotices dans ce milieu de formation de longue durée.",Il est possible que le raccourcissement du temps de co-incubation des ovocytes et du sperme puisse améliorer les résultats de la FIV en réduisant les effets néfastes des DRO sur les zygotes et sur la qualité des embryons.,Simplify sentence from English to French: 
182,"In people with acute ischaemic stroke, there was no significant difference between RIC and non-RIC for reducing stroke severity as assessed by the National Institutes of Health Stroke Scale score and the final infarct volume (standardised mean difference (SMD) -0.24 mL, 95% CI -1.02 to 0.54; 2 trials, 175 participants, very low quality evidence).","Dans les sujets d'estais aqueriques, il n'y a d'incomposition d'une différence significative s'il s'agit d'un taux de schématique de maladie tricopriétaire. L'on a conclu que la schématique d'estais n'a diminué pas les doses, cependant que les doses d'actes d'actes dans les patients qui ont envers l'estaion.",Nous n'avons trouvé aucune différence significative dans la taille de l’AVC final.,Simplify sentence from English to French: 
183,The rates were 24.5 for the sponge and 10.9 for the diaphragm in the UK trial.,Les taux sont 24.5 pour la poloninée et 10.9 pour la diaphragm.,"Sur 100 femmes utilisant l'éponge pendant un an, 25 sont devenues enceintes, contre 11 utilisatrices de diaphragme.",Simplify sentence from English to French: 
184,It is unlikely that future research will change this conclusion.,It is unlikely that future research will change this conclusion.,Il est peu probable que des recherches futures modifient cette conclusion.,Simplify sentence from English to French: 
185,We analysed the effects of RIC on preventing and treating ischaemic stroke respectively.,Nous avons analysé les effets du CTRN sur les opportunités de prévenir et de la prestation des sprains infectieuses respectivement.,Des études ont suggéré que le CID pourrait avoir des effets bénéfiques sur la prévention et le traitement de l'AVC ischémique.,Simplify sentence from English to French: 
186,"For the initial review, we searched the reference lists of relevant articles and book chapters.","Pour l'examen d'un examen initial, nous avons examiné les listes de référence des articles et les chapitres pertinents.","Par ailleurs, nous avons effectué des recherches dans les listes bibliographiques et les chapitres de livres pertinents pour trouver des essais.",Simplify sentence from English to French: 
187,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.",Le drogue cardiovasculaire (CVD) est l’axe les plus souvent de mort chez les personnes qui présentent les étapes d’une maladie chronique chronique (CKD) pour lesquels la risk absolut d’occurrence d’évènements cardiovasculaires est similaires à les personnes qui possède un drogue coronarie.,Les statines ont de potentiels effets nocifs sur la fonction hépatique et musculaire ainsi que sur certains cancers.,Simplify sentence from English to French: 
188,"Smoking prevalence in Indigenous youth is twice that of the non-Indigenous population, with tobacco experimentation commencing at an early age.","Plusieurs populations de jeunes Indigenous sont en réalité moins en considération que l’un des enfants non indigeneuses, d’où l’écoulation de tabaq est débuté à une jeune vie.",Les jeunes restent particulièrement exposés au risque de commencer à fumer.,Simplify sentence from English to French: 
189,"In two studies where tretinoin was compared to placebo, participants rated their melasma as significantly improved in one (RR 13, 95% CI 1.88 to 89.74) but not the other.","Dans deux études en raison de l'approvisionnement d'une tretinoin comparative au placebo, les participants présentent leur melasma comme une différence significativement améliorée dans une (RR 13, 95% CI 1,88 à 89,74), mais d'un autre.","La trétinoïne était plus efficace en termes d'éclaircissement du mélasma que le placebo, tout comme le complexe blanchissant Thiospot.",Simplify sentence from English to French: 
190,High-quality randomised controlled trials on well-defined participants with long-term outcomes to determine the duration of response are needed.,"Les essais d’adhésion d’adhésion de l’universique sont de haute qualité et renfermeusement, de l’intervalle n’ayant pas été déterminée, sur les participants bien établies et à long-terms, mais qui ne sont pas atteintes aux méthodes de suivi.","À titre d'exemple, les études devraient comporter une période de suivi de 6 mois au minimum et devraient clairement catégoriser les groupes de participants par âge, type de mélasma et durée de la maladie au début de l'essai, afin que ces différences puissent être prises en compte lors de l'évaluation des résultats.",Simplify sentence from English to French: 
191,Stress and a sedentary lifestyle are major determinants of cardiovascular disease (CVD).,La stress et le comportement sedentaire sont des déterminants majeurs de l'infectieuse maladie cardiovasculaire.,"Cependant, on pense que le risque de MCV peut être réduit par un certain nombre de changement de comportements, y compris l'augmentation de l'activité physique et la relaxation pour réduire le stress et les deux sont inclues dans le tai-chi.",Simplify sentence from English to French: 
192,In both studies by other objective measures tretinoin treatment significantly reduced the severity of melasma.,"En même temps, entre autres mesures de rétablissement des résultats de deux études, le traitement d’tretinoin a réduit substantiellement le grave état d’une melasmelle.","La crème associant 3 produits était significativement plus efficace pour l’'éclaircissement du mélasma, comparativement à l'hydroquinone seule ou des crèmes associant deux produits comme la trétinoïne et l'hydroquinone, la trétinoïne et l'acétonide de fluocinolone ou encore l'hydroquinone et l'acétonide de fluocinolone.",Simplify sentence from English to French: 
193,"There was no significant difference between RIC and non-RIC for improving the psychological impairment (SMD -0.37 points, 95% CI -1.15 to 0.41; 1 trial, 26 participants, very low quality evidence) and the cognitive impairment (SMD -0.26 points; 95% CI -0.72 to 0.21; 3 trials, 79 participants, low-quality evidence) in people with acute ischaemic stroke and cerebral small vessel disease.","On n'a pas connu pas une différence significative entre les RIC et les non RIC pour améliorer l'insuffisance psychologique (SMD 0,337 points, 95 CI 0,1 à 0,41; 1 essai, 26 participants, evidence de mauvais qualité) et les difficultés cognitives (SMD 0,236 points, 95 CI 0,022 à 0,21; 3 études, 79 participants, faible qualité éléments d'information sur les maladies céréblètes aguale et small veins cerebrales).","Chez les personnes victimes d’un AVC ischémique aigu et ayant une maladie chronique des vaisseaux sanguins cérébraux, le CID n'a pas affecté les mesures de la fonction nerveuse, de l'humeur ou de la capacité de réflexion.",Simplify sentence from English to French: 
194,"Such trials should assess the impacts of box model training on surgical skills in both the short and long term, as well as clinical outcomes when the trainee becomes competent to operate on patients."," ceux qui étaient établis à des essais en cas d’un modèle clinique à l’avenir, il convient de évaluer les répercussions pour ceux qui ont obtenu la « bonne clinique » dans les cours de la formation d’un modèle techniques ainsi que les résultats cliniques en cas de l’étape d’infirmation.","Les critères de jugement principaux étudiés dans cette revue étaient le temps nécessaire pour réaliser les tâches, le résultat des erreurs, le résultat des précisions et le score composite des performances (score total).",Simplify sentence from English to French: 
195,We included 20 studies with a total of 2125 participants covering 23 different treatments.,Nous avons ajouté 20 études avec une total de 2125 participants ayant trait à 23 treatments différentes.,"Nous avons inclus 20 études, avec un total de 2 125 participants, couvrant 23 traitements différents.",Simplify sentence from English to French: 
196,"In the larger USA trial, the 12-month cumulative life-table termination rates per 100 women for overall pregnancy were 17.4 for the sponge and 12.8 for the diaphragm.","Dans la plus grande étude des USA, les incidences cumulatives de ces taux de pétitions du long terme de la période de vie au long de 12 mois pour 100 femmes avaient été 17,4 pour le spongie et 13,8 pour le diaphragm.","Dans un grand essai mené aux États-Unis, l'éponge n'a pas aussi bien fonctionné que le diaphragme pour éviter les grossesses.",Simplify sentence from English to French: 
197,High-quality randomised controlled trials on well-defined participants with long-term outcomes to determine the duration of response are needed.,Les études aériens d’experts et qui évoluent à une échelle de suffisamment grande qualité sur des participants suffisamment déterminées qui a longtemps à évaluer le temps qui ne sont pas encore disponibles ont besoin de l’intervention.,"La crème associant 3 produits était significativement plus efficace pour l’'éclaircissement du mélasma, comparativement à l'hydroquinone seule ou des crèmes associant deux produits comme la trétinoïne et l'hydroquinone, la trétinoïne et l'acétonide de fluocinolone ou encore l'hydroquinone et l'acétonide de fluocinolone.",Simplify sentence from English to French: 
198,We included all randomised clinical trials comparing box model trainers versus no training in surgical trainees with no prior laparoscopic experience.,Nous ont inclus tous les essais cliniques randomisées concernant le comparaison des enseignants ciblées versus no teténte des scholaeurs chirurgiques dont nous n'avons pas une expérience lesparoscopice d'alphabétisation prioritaire.,"Lorsqu'ils sont menés correctement, ils offrent les réponses les plus précises.",Simplify sentence from English to French: 
199,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,Le panche contraceptive vaginal a été établi comme l'opportunité de la diaphragm contraceptif.,Le diaphragme est un dôme élastique qui se place dans la filière pelvienne et empêche les spermatozoïdes d'atteindre l'utérus.,Simplify sentence from English to French: 
200,"Adverse events associated with RIC were significantly higher in participants treated with RIC (RR 10.91; 95% CI 2.01 to 59.28; 3 trials, 371 participants, low-quality evidence), but no severe adverse event was attributable to RIC treatment.","Les effets infarctiques chez les participants qui sont traités par l'influenza sur le RIC étaient considérablement plus élevés dans les participants traités par l'influenza (RR 10,91; 95% CI 2,01 à 56,28; 3 trials, 371 participants, éléments d'information dans la mesure) mais que l'influenza sur le RIC n'était pas affecté.","Les effets indésirables étaient significativement plus fréquents dans le groupe CID, mais n'ont pas été signalés comme étant graves.",Simplify sentence from English to French: 
201,"There were no randomised trials comparing either anticoagulants or antiplatelet drugs with control, thus there is no evidence to support their routine use for the treatment of extracranial internal carotid artery dissection.","Nos études s'incluent à établir les résultats d'une étude sur les pharmaceutiques anticoagulantes ou antiplateletes et, ce qui est en raison, il n'y a pas de preuve d'avoir l'utilisation régulare des pharmaceutiques pour la chirurgie de l'aorte carotide extracranienne.",Nous n'avons trouvé que des études de mauvaise qualité non randomisées comparant le traitement par anticoagulants à l'aspirine.,Simplify sentence from English to French: 
202,All the 16 trials in this comparison used video trainers.,"Vous pouvez utiliser les teletradifeurs, en particulier, qui vous affichent des épreuves au moins six mois tardes pour le concours.","Les caractéristiques de l'étude Les essais comparaient la formation utilisant des modèles en boite par rapport à l'absence de formation (16 essais; 464 participants) ou par rapport à différents types de formation utilisant des modèles en boite (14 essais; 382 participants) (certains essais et participants ont été inclus dans les deux comparaisons, car les essais avaient comparé différentes méthodes de formation utilisant des boites par rapport à l'absence de formation). Résultats principaux",Simplify sentence from English to French: 
203,"They can be grouped into those including a bleaching agent such as hydroquinone, triple-combination creams (hydroquinone, tretinoin, and fluocinolone acetonide), and combination therapies (hydroquinone cream and glycolic acid peels), as well as less conventional therapies including rucinol, vitamin C iontophoresis, and skin-lightening complexes like Thiospot and Gigawhite.","Ils peuvent être regroupées dans celles qui comprennent un agent de bleaching, comme hydroquinone, des crèmes complexes (hydroquinone, tretinoin, et acetonidacide à la téranine hydrocinolone) et des treatments combinés (hydroquinone, des huiles acidiques et les peels glycoliques), ainsi que les traitements moins courantes, notamment la rucinol, l'iontophorisation de vitamine C et les complexes de blancification que l'on cite Thiospot et Gigawhite.","Parmi les traitements conventionnels contre le mélasma, on trouve les crèmes solaires, les crèmes dépigmentantes (comme l'hydroquinone), les crèmes contre l'acné (comme l'acide azélaïque), les rétinoïdes topiques (comme la trétinoïne) et les exfoliants faciaux où une solution acide est utilisée pour éliminer les couches superficielles de la peau (comme les exfoliants à base d'acide glycolique).",Simplify sentence from English to French: 
204,High-quality randomised controlled trials on well-defined participants with long-term outcomes to determine the duration of response are needed.,Ce manque d'inclusion des essais connexes du contrôle de haute qualité sur des participants en bonne mesure avec des résultats à long terme et pour déterminer le coût de la réponse.,"De plus, les résultats des études devraient inclure le point de vue des participants de manière standardisée, attendu que ces derniers peuvent percevoir le degré d'éclaircissement de la peau différemment des investigateurs.",Simplify sentence from English to French: 
205,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,La spette vaginal contraceptueuse a été élaborée à titre d’invitation pour les diaphragmas contraceptives.,Elle est imprégnée de spermicide.,Simplify sentence from English to French: 
206,"Compared with the control group, the box trainer group also had lower error score (3 trials; 69 participants; SMD -0.69; 95% CI -1.21 to -0.17), better accuracy score (3 trials; 73 participants; SMD 0.67; 95% CI 0.18 to 1.17), and better composite performance scores (SMD 0.65; 95% CI 0.42 to 0.88).","Comme décrit dans les résultats, le Groupe de coach de box est aussi amélioré l'alinéa dans la plus haute direction des résultats, en ce qui concerne trois essais, 69 participants, qui ont évalué par MSC, 1 m d'erreur, 1, 61 m d'alinéa, et à moins, en sommet de d'erreur.","La formation utilisant des modèles en boite semble diminuer le temps nécessaire à réaliser une tâche laparoscopique, améliorer l'exactitude, réduire les erreurs et améliorer la performance globale.",Simplify sentence from English to French: 
207,"This updated review includes 50 studies (45,285 participants); of these 38 (37,274 participants) were meta-analysed.","Ce cas ont été établi dans une nouvelle part du revises, le 25 septembre 2000, dans 50 études (45,285, participants); 38 (37,274 participants) ont été meta-analyses.",Nous avons examiné 50 études publiées avant juin 2012 concernant le traitement par statines chez plus de 45 000 personnes atteintes d'IRC qui n'avaient pas besoin d'un traitement de dialyse.,Simplify sentence from English to French: 
208,"Risk of bias varied across studies, with some studies lacking details of allocation concealment.","La probabilité d'une bias a disparue dans les études, avec certaines études ne manquent pas de détails sur la octroidation.",Nous avons constaté des variations dans les risques de biais des études incluses.,Simplify sentence from English to French: 
209,This Cochrane review aimed to determine whether brief co-incubation of sperm and oocytes improves outcomes compared with the standard overnight insemination protocol for women undergoing IVF.,Ces études et méthodes sont des méthodes efficaces et à titre du délégateur d’études de l’aide des maladies de la femme.,Il est possible que le raccourcissement du temps de co-incubation des ovocytes et du sperme puisse améliorer les résultats de la FIV en réduisant les effets néfastes des DRO sur les zygotes et sur la qualité des embryons.,Simplify sentence from English to French: 
210,"To assess interventions used in the management of all types of melasma: epidermal, dermal, and mixed.","Inscrivant : a-t-c-e des interventions à la gestion de tous les types de melasma : epidémiele, d'une démalté, et mezières.",Le mélasma épidermique est le plus superficiel et se caractérise par une augmentation de la pigmentation cutanée (mélanine) dans la couche supérieure de la peau (épiderme).,Simplify sentence from English to French: 
211,"Potential harms from statin therapy were limited by lack of systematic reporting and were uncertain in analyses that had few events: elevated creatine kinase (7 studies, 4514 participants; RR 0.84, 95% CI 0.20 to 3.48), liver function abnormalities (7 studies, RR 0.76, 95% CI 0.39 to 1.50), withdrawal due to adverse events (13 studies, 4219 participants; RR 1.16, 95% CI 0.84 to 1.60), and cancer (2 studies, 5581 participants; RR 1.03, 95% CI 0.82 to 130).","Les risques potentiels de traitement des statins ont été limitées par la lack de déclaration systématique et incontestables à l'ampleur qui avait quelques manifestations : une kinase d'accret dans l'enzyme (7 études, 4514 participants); R = 0,84, 98.5% CI 0,20 à 3.48; d'anormalités de l'enzyme du teste (7 études, R = 0,76, 98.5% CI 0,39 à 1.50), d'abandon de la fonction (13 études, 4219 participants; R = 1,16, 98.5% CI 0,84 à 1.60); de la chômage (13 études, 5581 participants; R = 1,03, 98.5% CI 0,82 à 130).",Les statines ont de potentiels effets nocifs sur la fonction hépatique et musculaire ainsi que sur certains cancers.,Simplify sentence from English to French: 
212,"They can be grouped into those including a bleaching agent such as hydroquinone, triple-combination creams (hydroquinone, tretinoin, and fluocinolone acetonide), and combination therapies (hydroquinone cream and glycolic acid peels), as well as less conventional therapies including rucinol, vitamin C iontophoresis, and skin-lightening complexes like Thiospot and Gigawhite.","Ils peuvent être groupedes dans lesquelles entrant un agent blendé comme l'hydroquinone, les cremes combinés (hydroquinone, tretinoin et acetonium fluocinolone), ainsi que les thérapies de combinaison (hydroquinone, les peels de l' acide glycolique), ainsi que les traitements less traditionnels, y compris l'ionophoresis par vitamin C, la lontophoresis sur la peau, et les complexes léquateures comme Thiospot et Gigawhite.","Parmi les traitements conventionnels contre le mélasma, on trouve les crèmes solaires, les crèmes dépigmentantes (comme l'hydroquinone), les crèmes contre l'acné (comme l'acide azélaïque), les rétinoïdes topiques (comme la trétinoïne) et les exfoliants faciaux où une solution acide est utilisée pour éliminer les couches superficielles de la peau (comme les exfoliants à base d'acide glycolique).",Simplify sentence from English to French: 
213,Further well-designed trials of low risk of bias and random errors are necessary.,"Les évaluations doivent être élaborées avec précision, d'une manière à peu près de plus.",D'autres essais bien conçus avec moins de risque de biais en raison d'un plan d'étude inadéquat ou du hasard sont nécessaires.,Simplify sentence from English to French: 
