,input,output,gold,prefix
199,"Adverse events associated with RIC were significantly higher in participants treated with RIC (RR 10.91; 95% CI 2.01 to 59.28; 3 trials, 371 participants, low-quality evidence), but no severe adverse event was attributable to RIC treatment.",Le risque des effets secondaires associées au rachianesthésie est significativement plus élevé chez les patients traités par le biais de la récidive cholécystectomie par rapport à la méthode de récidive sans douleurs et d'améliorations de la fonction pulmonaire (preuves de faible qualité).,"Les effets indésirables étaient significativement plus fréquents dans le groupe CID, mais n'ont pas été signalés comme étant graves.",Simplify sentence from English to French: 
200,"There were no randomised trials comparing either anticoagulants or antiplatelet drugs with control, thus there is no evidence to support their routine use for the treatment of extracranial internal carotid artery dissection.","Nous ne avons trouvé aucune preuve suggérant ou démontrant que les traitements systématiques à base de saintympane, par le biais d'une intervention chirurgicale est plus efficace pour les patients sans déscécité de l'artère crânienne et est plus efficace pour la dissection d'artérie du col de l'artère crânienne supérieure.",Nous n'avons trouvé que des études de mauvaise qualité non randomisées comparant le traitement par anticoagulants à l'aspirine.,Simplify sentence from English to French: 
201,All the 16 trials in this comparison used video trainers.,Trois 16 essais inclus ont utilisé des vidéo.,"Les caractéristiques de l'étude Les essais comparaient la formation utilisant des modèles en boite par rapport à l'absence de formation (16 essais; 464 participants) ou par rapport à différents types de formation utilisant des modèles en boite (14 essais; 382 participants) (certains essais et participants ont été inclus dans les deux comparaisons, car les essais avaient comparé différentes méthodes de formation utilisant des boites par rapport à l'absence de formation). Résultats principaux",Simplify sentence from English to French: 
202,"They can be grouped into those including a bleaching agent such as hydroquinone, triple-combination creams (hydroquinone, tretinoin, and fluocinolone acetonide), and combination therapies (hydroquinone cream and glycolic acid peels), as well as less conventional therapies including rucinol, vitamin C iontophoresis, and skin-lightening complexes like Thiospot and Gigawhite.","Deux autres traitements simplifiés : le crème d'hydroquinone, les crèmes par combination de l'hydroquinone et les pansements à la greffe du foie comprenant des crèmes hydratoquinone, les crèmes de la crème d'hydroquinone et des légumes à huile flologique, ainsi que les thérapies les plus conventionnels telles que la rucinol, la vitamine C iontouorese et les comparaisons de lumière de la peau à Thiospot et Gigawhite.","Parmi les traitements conventionnels contre le mélasma, on trouve les crèmes solaires, les crèmes dépigmentantes (comme l'hydroquinone), les crèmes contre l'acné (comme l'acide azélaïque), les rétinoïdes topiques (comme la trétinoïne) et les exfoliants faciaux où une solution acide est utilisée pour éliminer les couches superficielles de la peau (comme les exfoliants à base d'acide glycolique).",Simplify sentence from English to French: 
203,High-quality randomised controlled trials on well-defined participants with long-term outcomes to determine the duration of response are needed.,Des essais cliniques de haute qualité sont nécessaires pour déterminer s'il est nécessaire de procéder à des mesures de longue durée.,"De plus, les résultats des études devraient inclure le point de vue des participants de manière standardisée, attendu que ces derniers peuvent percevoir le degré d'éclaircissement de la peau différemment des investigateurs.",Simplify sentence from English to French: 
204,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,L'inhibiteur vaginal a été développé comme un autre contraceptive de la contraception.,Elle est imprégnée de spermicide.,Simplify sentence from English to French: 
205,"Compared with the control group, the box trainer group also had lower error score (3 trials; 69 participants; SMD -0.69; 95% CI -1.21 to -0.17), better accuracy score (3 trials; 73 participants; SMD 0.67; 95% CI 0.18 to 1.17), and better composite performance scores (SMD 0.65; 95% CI 0.42 to 0.88).",La qualité des essais n'était pas plus faible que le groupe sous guidage (traitement du box) et et il n'a été plus nombreux.,"La formation utilisant des modèles en boite semble diminuer le temps nécessaire à réaliser une tâche laparoscopique, améliorer l'exactitude, réduire les erreurs et améliorer la performance globale.",Simplify sentence from English to French: 
206,"This updated review includes 50 studies (45,285 participants); of these 38 (37,274 participants) were meta-analysed.",Les études incluses portaient sur des personnes âgées de 45 285.,Nous avons examiné 50 études publiées avant juin 2012 concernant le traitement par statines chez plus de 45 000 personnes atteintes d'IRC qui n'avaient pas besoin d'un traitement de dialyse.,Simplify sentence from English to French: 
207,"Risk of bias varied across studies, with some studies lacking details of allocation concealment.","Les risques d'erreurs variaient entre les études, mais les auteurs n'ont pas pu savoir avec certitude si l'adolescence des études incluses était une seule fois plus grave en l'absence de traitement.",Nous avons constaté des variations dans les risques de biais des études incluses.,Simplify sentence from English to French: 
208,This Cochrane review aimed to determine whether brief co-incubation of sperm and oocytes improves outcomes compared with the standard overnight insemination protocol for women undergoing IVF.,Les auteurs savons que la co-incubation rapide de spermatozodes et ocytoses améliore les résultats pour les femmes subissant une FIV.,Il est possible que le raccourcissement du temps de co-incubation des ovocytes et du sperme puisse améliorer les résultats de la FIV en réduisant les effets néfastes des DRO sur les zygotes et sur la qualité des embryons.,Simplify sentence from English to French: 
209,"To assess interventions used in the management of all types of melasma: epidermal, dermal, and mixed.",Cette revue examine les interventions pour la prise en charge du mélanome.,Le mélasma épidermique est le plus superficiel et se caractérise par une augmentation de la pigmentation cutanée (mélanine) dans la couche supérieure de la peau (épiderme).,Simplify sentence from English to French: 
210,"Potential harms from statin therapy were limited by lack of systematic reporting and were uncertain in analyses that had few events: elevated creatine kinase (7 studies, 4514 participants; RR 0.84, 95% CI 0.20 to 3.48), liver function abnormalities (7 studies, RR 0.76, 95% CI 0.39 to 1.50), withdrawal due to adverse events (13 studies, 4219 participants; RR 1.16, 95% CI 0.84 to 1.60), and cancer (2 studies, 5581 participants; RR 1.03, 95% CI 0.82 to 130).","Les bénéfices potentiels de l'accrométaline étaient limitées par des inconvénients et étaient incertains dans les analyses qui avaient peu d'effets néfastes (élimination de la créatine kinase élevée (7 études, 4514 participants), anomalies de la fonction hépatique (7 études, 4219 participants), retrait de dues à des effets indésirables (13 études, 4219 participants), et cancer (2 études, 5581 participants).",Les statines ont de potentiels effets nocifs sur la fonction hépatique et musculaire ainsi que sur certains cancers.,Simplify sentence from English to French: 
211,"They can be grouped into those including a bleaching agent such as hydroquinone, triple-combination creams (hydroquinone, tretinoin, and fluocinolone acetonide), and combination therapies (hydroquinone cream and glycolic acid peels), as well as less conventional therapies including rucinol, vitamin C iontophoresis, and skin-lightening complexes like Thiospot and Gigawhite.","Les agents de rougeur par hidroquinone, de crèmes de tri-combination, du chlorine et de phénothérapie de fluocinolonide peuvent être classées dans les groupes suivant différents traitements, y compris l'argine et les brûlures avec de la rachine et les blétonidodes (hyroquinone et éliminer l'hydroxyquinone), ainsi qu'avec les traitements les moins convenants telles que les huit ou les gels d'hydroquinone et les brûlures gastro-greffes (en particulier, les crèmes hydroquinone et la débride glycolé glycolée).","Parmi les traitements conventionnels contre le mélasma, on trouve les crèmes solaires, les crèmes dépigmentantes (comme l'hydroquinone), les crèmes contre l'acné (comme l'acide azélaïque), les rétinoïdes topiques (comme la trétinoïne) et les exfoliants faciaux où une solution acide est utilisée pour éliminer les couches superficielles de la peau (comme les exfoliants à base d'acide glycolique).",Simplify sentence from English to French: 
212,Further well-designed trials of low risk of bias and random errors are necessary.,D'autres études sont nécessaires pour évaluer le risque élevé de biais et d'erreurs indésirables.,D'autres essais bien conçus avec moins de risque de biais en raison d'un plan d'étude inadéquat ou du hasard sont nécessaires.,Simplify sentence from English to French: 
213,"For the initial review, we searched the reference lists of relevant articles and book chapters.",Nous avons cherché des études pertinentes.,"Pour la revue initiale, nous avons aussi effectué des recherches dans les listes bibliographiques des articles pertinents et des chapitres d'ouvrages.",Simplify sentence from English to French: 
214,"Surgical training has traditionally been one of apprenticeship, where the surgical trainee learns to perform surgery under the supervision of a trained surgeon.",Cette revue a révélé que le suivi chirurgical et l'apprentissage chirurgical (par exemple la chirurgie ou le saignement chirurgical) se prépare aux cirloiders qui subissent une surveillance des circères spécialisés.,La formation chirurgicale est traditionnellement constituée d'un apprentissage où le stagiaire en chirurgie apprend à pratiquer la chirurgie sous la supervision d'un chirurgien formé.,Simplify sentence from English to French: 
215,"This is time consuming, costly, and of variable effectiveness.","La présente crise est à coût coûteuse, nécessite d'études, et nécessite d'efficacité variable.","Cette intervention est coûteuse, se révèle fastidieuse, et a une efficacité variable.",Simplify sentence from English to French: 
216,Further well-designed trials of low risk of bias and random errors are necessary.,De nouvelles essais bien conçus de faible risque de biais et erreurs liés à l'association sont nécessaires.,D'autres essais bien conçus avec moins de risque de biais en raison d'un plan d'étude inadéquat ou du hasard sont nécessaires.,Simplify sentence from English to French: 
217,The quality of the current evidence is very low.,Les données probantes sont de très faible qualité et les preuves sont très faibles.,Qualité des données probantes,Simplify sentence from English to French: 
218,The quality of the current evidence is very low.,Qualité des données probantes actuelles,"Dans l'ensemble, la qualité des données actuelles est jugée très faible.",Simplify sentence from English to French: 
219,"For the initial review, we searched the reference lists of relevant articles and book chapters.",Nous avons effectué une recherche dans le literature dans les bibliographies des articles pertinentes et dans les bases d'informations du public pour la revue d'essai.,"Pour la revue initiale, nous avons aussi effectué des recherches dans les listes bibliographiques des articles pertinents et les chapitres d'ouvrages.",Simplify sentence from English to French: 
